Sample Name,QC Flag (0 - high qulaity),Site,Plot,Year,Species,Rep,Latitude,Longitude,Elevation (m),Dbh (cm),Ht (m),Date,DOY,Time of Day,%N,LMA (g m-2),Leaf water Content,Leaf size (cm2),15N,13C,%C,C/N,Licor Obs #,PAR Setpoint (umol m-2 s-1),PAR Incident on leaf (umol m-2 s-1),PAR absorbed by leaf (umol m-2 s-1),Absorbed Shortwave Radiation (W/m-2),Heat exchange setpoint (oC),CO2 Setpoint (µmol mol?¹),H2O setpoint (mmol mol-1),Net CO2 Assimilation Rate (umol CO2 m-2 s-1),Transpiration Rate (mol m?² s?¹),Ambient CO2 (µmol mol?¹),Intercellular CO2 (µmol mol?¹),Stomatal Conductance to Water Vapor (mol m-2 s-1),Boundary Layer Conductance to Water Vapor (mol m-2 s-1),Total Conductance to Water Vapor (mol m-2 s-1),Total Conductance to CO2 (mol m-2 s-1),Leaf Temperature used for gas exchange computations (oC),Chamber Air Temperature (oC),Leaf Thermocouple 1 (oC),Saturation vapor pressure at leaf temperature  (kPa),Relative Humidity of Chamber (%),Vapor Pressure of Chamber (kPa),Saturation vapor pressure in chamber (kPa),Vapor pressure deficit at leaf temperature (kPa),LatHFlux (W m-2),SenHFlux (W m-2),NetTherm (W m-2),EBSum (W m-2),Leak from chamber  (umol s-1),Leak as percent of flow (%),Correction factor (K),Correction factor as a percent (%),Sample Cell CO2 conc (µmol mol?¹),Reference Cell CO2 conc (µmol mol?¹),Sample Cell H2O conc (mmol mol?¹),Reference Cell H2O conc (mmol mol?¹),Flow rate to chamber (µmol s?¹),Atmospheric Pressure (kPa),Fan Speed (rpm),Flow through sample cell (µmol s?¹),Flow through reference cell (µmol s?¹),filename,Net CO2 uptake (nmol g leaf-1 s-1),PSN eq 1,pSN eq 2,PSN eq 3,inti_a,a1_init,Amax_init
TF-2-PIST-389-2018,0,TF,2,2018,PIST,389,-9999,-9999,-9999,71,11.4,10/12/2018,285,4:51 AM,0.0175,131.05,0.59,-9999,-9999,-9999,0.5114,29.19,4,700,700.15,589.32,113.99,-999.9,400,0,8.18,0.000885,396.76,219.51,0.0902,3.37,0.09,0.0557,20.02,20.51,20.02,2.35,56.63,1.37,2.42,0.98,-39.02,89.54,5.36,169.86,250,42,1.009,0.93,396.76,399.98,13.71,13.38,600.04,99.86,10031,317.05,498.37,,62.41892408,6.965471101,6.511887462,145.5629617,0.0923312,0.291491797,73.9412438
TF-2-PIST-389-2018,0,TF,2,2018,PIST,389,-9999,-9999,-9999,71,11.4,10/12/2018,285,4:52 AM,0.0175,131.05,0.59,-9999,-9999,-9999,0.5114,29.19,5,400,399.97,337.17,66.09,-999.9,400,0,7.07,0.000838,397.22,219.51,0.0897,3.36,0.09,0.0553,19.68,20.32,19.68,2.3,57.17,1.37,2.39,0.93,-36.95,117.36,7.01,153.5,250,42,1.009,0.93,397.23,400.02,13.68,13.37,600.01,99.86,10017,316.61,498.15,,53.94887448,6.060468312,5.714163259,123.3299998,0.1404044,0.291491797,73.9412438
TF-2-PIST-389-2018,0,TF,2,2018,PIST,389,-9999,-9999,-9999,71,11.4,10/12/2018,285,4:52 AM,0.0175,131.05,0.59,-9999,-9999,-9999,0.5114,29.19,6,200,200.13,168.71,33.07,-999.9,400,0,5.17,0.000831,397.94,219.51,0.0912,3.36,0.09,0.0563,19.51,20.24,19.51,2.28,57.44,1.37,2.38,0.91,-36.66,132.07,7.89,136.37,251,42,1.009,0.94,397.94,400.01,13.67,13.36,600.02,99.86,9999,315.86,498.55,,39.45059138,4.652568468,4.445727932,90.03248944,0.2083174,0.291491797,73.9412438
TF-2-PIST-389-2018,0,TF,2,2018,PIST,389,-9999,-9999,-9999,71,11.4,10/12/2018,285,4:53 AM,0.0175,131.05,0.59,-9999,-9999,-9999,0.5114,29.19,7,100,100.22,84.49,16.56,-999.9,400,0,2.95,0.000832,398.73,219.51,0.0926,3.36,0.09,0.0571,19.42,20.19,19.42,2.26,57.59,1.37,2.37,0.9,-36.67,140.12,8.37,128.38,251,42,1.009,0.94,398.73,399.96,13.67,13.36,600,99.86,9990,316.07,498.53,,22.51049218,3.179033982,3.081085236,56.76437279,0.2472339,0.291491797,73.9412438
TF-2-PIST-389-2018,0,TF,2,2018,PIST,389,-9999,-9999,-9999,71,11.4,10/12/2018,285,4:54 AM,0.0175,131.05,0.59,-9999,-9999,-9999,0.5114,29.19,8,50,50.22,42.33,8.3,-999.9,400,0,1.62,0.000834,399.28,219.51,0.0937,3.37,0.09,0.0578,19.36,20.14,19.36,2.26,57.76,1.37,2.37,0.89,-36.78,141.73,8.44,121.69,251,42,1.009,0.94,399.28,400.02,13.66,13.35,600.01,99.86,10029,315.91,498.63,,12.36169401,1.948376935,1.91114071,30.14067621,0.2914918,0.291491797,73.9412438
TF-2-PIST-389-2018,0,TF,2,2018,PIST,389,-9999,-9999,-9999,71,11.4,10/12/2018,285,4:55 AM,0.0175,131.05,0.59,-9999,-9999,-9999,0.5114,29.19,9,10,10.16,8.57,1.68,-999.9,400,0,0.04,0.000842,399.85,219.51,0.095,3.36,0.09,0.0586,19.34,20.13,19.34,2.25,57.81,1.37,2.36,0.88,-37.13,143.21,8.54,116.29,251,42,1.009,0.94,399.85,399.99,13.66,13.35,599.99,99.86,10013,315.98,498.19,,0.305227013,0.479960696,0.477668077,-0.331176247,0.2518123,0.291491797,73.9412438
TF-2-PIST-389-2018,0,TF,2,2018,PIST,389,-9999,-9999,-9999,71,11.4,10/12/2018,285,4:55 AM,0.0175,131.05,0.59,-9999,-9999,-9999,0.5114,29.19,10,0,0,0,0,-999.9,400,0,-0.29,0.000851,399.98,219.51,0.0963,3.35,0.09,0.0594,19.31,20.09,19.31,2.25,57.92,1.37,2.36,0.88,-37.51,140.01,8.38,110.87,250,42,1.009,0.94,399.98,400,13.66,13.34,600.02,99.87,9959,316.2,498.49,,-2.212895841,0,0,-10,7777777,0.291491797,73.9412438
TF-2-ACRU-390-2018,0,TF,2,2018,ACRU,390,-9999,-9999,-9999,-9999,3,10/17/2018,290,9:57 AM,0.0137,40.78,0.6,71.24,-9999,-9999,0.4726,34.53,1,2000,1999.84,1681.07,321.42,-999.9,400,0,4.34,0.00063,395.39,281.99,0.0639,2.27,0.06,0.0394,17.06,15.69,17.06,1.95,53.36,0.95,1.79,1,-27.79,-167.53,-14.27,111.83,7,1,1,0.03,395.39,399.98,9.44,8.82,599.99,100.88,9998,585.94,507.44,,106.424718,7.999948796,7.407363508,171.8168594,7777777,1.373222168,106.424718
TF-2-ACRU-390-2018,0,TF,2,2018,ACRU,390,-9999,-9999,-9999,-9999,3,10/17/2018,290,9:58 AM,0.0137,40.78,0.6,71.24,-9999,-9999,0.4726,34.53,2,1500,1500.02,1261.23,241.68,-999.9,400,0,4.33,0.000594,395.45,281.99,0.0648,2.28,0.06,0.04,16.47,15.7,16.47,1.88,53.19,0.95,1.79,0.93,-26.21,-95.27,-8.07,112.12,7,1,1,0.03,395.45,400.02,9.42,8.83,600.01,100.88,10031,586.03,507.29,,106.1794998,7.792218587,7.228924953,166.4708651,7777777,1.373222168,106.424718
TF-2-ACRU-390-2018,0,TF,2,2018,ACRU,390,-9999,-9999,-9999,-9999,3,10/17/2018,290,9:59 AM,0.0137,40.78,0.6,71.24,-9999,-9999,0.4726,34.53,3,1000,999.94,841.15,161.84,-999.9,400,0,4.16,0.000547,395.63,281.99,0.0643,2.27,0.06,0.0397,15.88,15.67,15.88,1.81,53.1,0.95,1.79,0.86,-24.14,-25.21,-2.14,110.34,6,1,1,0.02,395.63,400.01,9.38,8.84,600.01,100.88,9976,586.32,507.16,,102.0107896,7.40734156,6.896494646,156.6649999,7777777,1.373222168,106.424718
TF-2-ACRU-390-2018,0,TF,2,2018,ACRU,390,-9999,-9999,-9999,-9999,3,10/17/2018,290,9:59 AM,0.0137,40.78,0.6,71.24,-9999,-9999,0.4726,34.53,4,700,699.87,589.09,113.94,-999.9,400,0,4.1,0.000518,395.71,281.99,0.064,2.27,0.06,0.0395,15.49,15.63,15.49,1.77,53.13,0.95,1.78,0.82,-22.85,16.84,1.42,109.35,6,1,1,0.02,395.72,400.02,9.37,8.85,600.01,100.88,10006,586.36,507.24,,100.5394801,6.964916672,6.511402887,145.5491349,0.1376725,1.373222168,106.424718
TF-2-ACRU-390-2018,0,TF,2,2018,ACRU,390,-9999,-9999,-9999,-9999,3,10/17/2018,290,10:00 AM,0.0137,40.78,0.6,71.24,-9999,-9999,0.4726,34.53,5,400,399.93,337.14,66.08,-999.9,400,0,3.89,0.000488,395.9,281.99,0.0634,2.27,0.06,0.0391,15.12,15.58,15.12,1.73,53.19,0.95,1.78,0.78,-21.54,56.53,4.77,105.84,6,1,1,0.02,395.9,399.99,9.35,8.87,600.02,100.88,9994,586.52,507.11,,95.38989701,6.060284626,5.713999964,123.3255547,0.228053,1.373222168,106.424718
TF-2-ACRU-390-2018,0,TF,2,2018,ACRU,390,-9999,-9999,-9999,-9999,3,10/17/2018,290,10:00 AM,0.0137,40.78,0.6,71.24,-9999,-9999,0.4726,34.53,6,200,200.03,168.62,33.05,-999.9,400,0,3.84,0.000468,395.99,281.99,0.0632,2.27,0.06,0.039,14.85,15.54,14.85,1.69,53.28,0.94,1.77,0.75,-20.66,85.1,7.16,104.64,6,1,1,0.02,395.99,400.01,9.34,8.88,599.97,100.88,10005,586.68,506.9,,94.16380579,4.651487264,4.444740716,90.00749944,0.4499755,1.373222168,106.424718
TF-2-ACRU-390-2018,0,TF,2,2018,ACRU,390,-9999,-9999,-9999,-9999,3,10/17/2018,290,10:01 AM,0.0137,40.78,0.6,71.24,-9999,-9999,0.4726,34.53,7,100,100.02,84.32,16.53,-999.9,400,0,3.42,0.000452,396.46,281.99,0.0625,2.27,0.06,0.0386,14.68,15.48,14.68,1.68,53.5,0.94,1.76,0.73,-19.94,97.44,8.21,102.24,6,1,1,0.02,396.46,400.05,9.34,8.89,600,100.88,9964,586.86,507.06,,83.86463953,3.175006269,3.077301746,56.67555496,0.7969593,1.373222168,106.424718
TF-2-ACRU-390-2018,0,TF,2,2018,ACRU,390,-9999,-9999,-9999,-9999,3,10/17/2018,290,10:02 AM,0.0137,40.78,0.6,71.24,-9999,-9999,0.4726,34.53,8,50,50.01,42.16,8.26,-999.9,400,0,2.32,0.000445,397.49,281.99,0.0623,2.27,0.06,0.0384,14.61,15.45,14.61,1.67,53.68,0.95,1.76,0.72,-19.61,103.27,8.69,100.61,6,1,1,0.02,397.49,399.98,9.35,8.91,600.02,100.88,9975,587.14,506.99,,56.89063266,1.94204919,1.90505214,30.00639974,1.0544385,1.373222168,106.424718
TF-2-ACRU-390-2018,0,TF,2,2018,ACRU,390,-9999,-9999,-9999,-9999,3,10/17/2018,290,10:03 AM,0.0137,40.78,0.6,71.24,-9999,-9999,0.4726,34.53,9,10,9.95,8.39,1.64,-999.9,400,0,0.73,0.000439,399.12,281.99,0.0619,2.28,0.06,0.0382,14.57,15.42,14.57,1.67,53.85,0.95,1.76,0.72,-19.36,103.81,8.71,94.8,6,1,1,0.02,399.12,400.03,9.37,8.93,599.99,100.88,10009,587.4,506.7,,17.90093183,0.470577107,0.468373051,-0.521552751,1.3732222,1.373222168,106.424718
TF-2-ACRU-390-2018,0,TF,2,2018,ACRU,390,-9999,-9999,-9999,-9999,3,10/17/2018,290,10:04 AM,0.0137,40.78,0.6,71.24,-9999,-9999,0.4726,34.53,10,0,0,0,0,-999.9,400,0,0.17,0.000437,399.67,281.99,0.0619,2.28,0.06,0.0382,14.56,15.4,14.56,1.66,54,0.95,1.76,0.71,-19.27,104.03,8.73,93.49,5,1,1,0.02,399.67,400.01,9.38,8.95,600,100.87,10010,587.77,506.49,,4.168710152,0,0,-10,7777777,1.373222168,106.424718
TF-2-QURU-391-2018,0,TF,2,2018,QURU,391,-9999,-9999,-9999,13,6.3,10/17/2018,290,10:31 AM,0.0197,58.02,0.56,117.26,-9999,-9999,0.4858,24.65,1,2000,1999.97,1681.17,321.44,-999.9,400,0,6.93,0.000965,392.71,277.22,0.103,2.27,0.1,0.0631,17.51,16.98,17.51,2.01,54.28,1.05,1.94,0.95,-42.55,-64.39,-5.53,208.96,0,0,1,0,392.71,400.02,10.44,9.49,599.99,100.76,10010,603.59,501.62,,119.4415719,7.9999904,7.407399177,171.8179339,7777777,0.689417443,119.4415719
TF-2-QURU-391-2018,0,TF,2,2018,QURU,391,-9999,-9999,-9999,13,6.3,10/17/2018,290,10:31 AM,0.0197,58.02,0.56,117.26,-9999,-9999,0.4858,24.65,2,1500,1500.08,1261.28,241.69,-999.9,400,0,6.88,0.000904,392.79,277.22,0.102,2.27,0.1,0.0622,17.1,16.97,17.1,1.96,54.04,1.05,1.94,0.91,-39.88,-15.28,-1.31,185.21,0,0,1,0,392.79,400.02,10.39,9.5,599.99,100.77,9991,603.66,501.62,,118.5798001,7.792250968,7.228952822,166.4716955,7777777,0.689417443,119.4415719
TF-2-QURU-391-2018,0,TF,2,2018,QURU,391,-9999,-9999,-9999,13,6.3,10/17/2018,290,10:32 AM,0.0197,58.02,0.56,117.26,-9999,-9999,0.4858,24.65,3,1000,999.99,841.19,161.84,-999.9,400,0,6.59,0.000818,393.08,277.22,0.0973,2.28,0.1,0.0596,16.62,16.92,16.62,1.9,53.89,1.04,1.93,0.86,-36.09,35.64,3.04,164.44,0,0,1,0,393.08,400,10.32,9.51,600.01,100.77,10028,603.68,501.48,,113.5815236,7.407396433,6.896542212,156.6663889,7777777,0.689417443,119.4415719
TF-2-QURU-391-2018,0,TF,2,2018,QURU,391,-9999,-9999,-9999,13,6.3,10/17/2018,290,10:33 AM,0.0197,58.02,0.56,117.26,-9999,-9999,0.4858,24.65,4,700,700.08,589.27,113.98,-999.9,400,0,6.46,0.000763,393.28,277.22,0.0943,2.28,0.1,0.0578,16.32,16.84,16.32,1.86,53.96,1.04,1.93,0.82,-33.65,64.12,5.47,149.91,0,0,1,0,393.28,400.03,10.29,9.53,600.01,100.77,10025,603.73,501.45,,111.3409169,6.965332527,6.511766347,145.5595058,0.1445314,0.689417443,119.4415719
TF-2-QURU-391-2018,0,TF,2,2018,QURU,391,-9999,-9999,-9999,13,6.3,10/17/2018,290,10:34 AM,0.0197,58.02,0.56,117.26,-9999,-9999,0.4858,24.65,5,400,399.78,337.01,66.06,-999.9,400,0,6.16,0.000709,393.57,277.22,0.0919,2.27,0.1,0.0564,15.97,16.74,15.97,1.82,54.11,1.04,1.91,0.79,-31.28,95.24,8.12,138.14,0,0,1,0,393.57,400.01,10.25,9.55,600.01,100.77,9986,603.74,501.49,,106.1702861,6.059595572,5.713387402,123.3088799,0.2400034,0.689417443,119.4415719
TF-2-QURU-391-2018,0,TF,2,2018,QURU,391,-9999,-9999,-9999,13,6.3,10/17/2018,290,10:34 AM,0.0197,58.02,0.56,117.26,-9999,-9999,0.4858,24.65,6,200,200.17,168.74,33.07,-999.9,400,0,5.46,0.000674,394.28,277.22,0.0895,2.27,0.1,0.0549,15.78,16.68,15.78,1.8,54.23,1.03,1.91,0.77,-29.72,109.85,9.34,122.54,0,0,1,0,394.28,400,10.24,9.57,600,100.76,10018,603.65,501.15,,94.10548087,4.653000787,4.446122664,90.04248195,0.4196829,0.689417443,119.4415719
TF-2-QURU-391-2018,0,TF,2,2018,QURU,391,-9999,-9999,-9999,13,6.3,10/17/2018,290,10:35 AM,0.0197,58.02,0.56,117.26,-9999,-9999,0.4858,24.65,7,100,100,84.3,16.52,-999.9,400,0,4,0.000643,395.77,277.22,0.0877,2.27,0.1,0.0538,15.59,16.57,15.59,1.78,54.55,1.03,1.89,0.75,-28.36,119.48,10.15,117.8,0,0,1,0,395.77,400.02,10.22,9.59,600,100.76,10005,603.75,501.01,,68.94174423,3.174603175,3.076923077,56.66666667,0.5877284,0.689417443,119.4415719
TF-2-QURU-391-2018,0,TF,2,2018,QURU,391,-9999,-9999,-9999,13,6.3,10/17/2018,290,10:36 AM,0.0197,58.02,0.56,117.26,-9999,-9999,0.4858,24.65,8,50,49.77,41.96,8.22,-999.9,400,0,2.56,0.000626,397.21,277.22,0.0864,2.27,0.1,0.0531,15.52,16.51,15.52,1.77,54.78,1.03,1.88,0.74,-27.62,121.23,10.28,112.11,0,0,1,0,397.21,400.02,10.23,9.61,599.97,100.76,10018,603.87,500.86,,44.12271631,1.934802934,1.898078848,29.85266445,0.6790762,0.689417443,119.4415719
TF-2-QURU-391-2018,0,TF,2,2018,QURU,391,-9999,-9999,-9999,13,6.3,10/17/2018,290,10:37 AM,0.0197,58.02,0.56,117.26,-9999,-9999,0.4858,24.65,9,10,10,8.43,1.65,-999.9,400,0,0.99,0.000608,398.75,277.22,0.0849,2.27,0.1,0.0521,15.45,16.45,15.45,1.76,55.01,1.03,1.88,0.73,-26.83,122.4,10.39,107.61,0,0,1,0,398.75,399.98,10.23,9.63,600.01,100.77,10001,603.96,500.8,,17.0630817,0.472813239,0.470588235,-0.476190476,0.6894174,0.689417443,119.4415719
TF-2-QURU-391-2018,0,TF,2,2018,QURU,391,-9999,-9999,-9999,13,6.3,10/17/2018,290,10:38 AM,0.0197,58.02,0.56,117.26,-9999,-9999,0.4858,24.65,10,0,0,0,0,-999.9,400,0,0.59,0.000615,399.22,277.22,0.114,2.27,0.1,0.0695,13.8,15.25,13.8,1.58,59.34,1.03,1.74,0.55,-27.13,177.03,14.82,164.72,609,100,1.022,2.25,399.22,400.03,10.24,9.66,611.2,100.76,9988,5.5,483.64,,10.16890727,0,0,-10,7777777,0.689417443,119.4415719
TF-2-PIST-392-2018,0,TF,2,2018,PIST,392,-9999,-9999,-9999,-9999,0.5,10/17/2018,290,10:49 AM,0.0135,105.14,0.55,-9999,-9999,-9999,0.5033,37.31,1,2000,1999.94,1681.15,321.44,-999.9,400,0,4.97,0.000832,397.94,308.98,0.0954,3.37,0.09,0.0588,16.74,16.45,16.74,1.91,54.91,1.03,1.88,0.88,-36.7,-53.39,-3.08,228.27,245,41,1.009,0.9,397.94,400.01,10.21,9.89,600.03,100.77,9980,311.52,499.14,,47.27030626,7.9999808,7.407390946,171.8176859,7777777,0.340498383,47.27030626
TF-2-PIST-392-2018,0,TF,2,2018,PIST,392,-9999,-9999,-9999,-9999,0.5,10/17/2018,290,10:49 AM,0.0135,105.14,0.55,-9999,-9999,-9999,0.5033,37.31,2,1500,1500.03,1261.24,241.68,-999.9,400,0,4.97,0.000802,397.94,308.98,0.0958,3.38,0.09,0.0591,16.45,16.42,16.45,1.88,54.99,1.03,1.87,0.85,-35.38,-5.03,-0.29,200.98,242,40,1.009,0.88,397.94,400.01,10.21,9.9,600.03,100.77,10025,313.72,499.1,,47.27030626,7.792223984,7.228929598,166.4710035,7777777,0.340498383,47.27030626
TF-2-PIST-392-2018,0,TF,2,2018,PIST,392,-9999,-9999,-9999,-9999,0.5,10/17/2018,290,10:49 AM,0.0135,105.14,0.55,-9999,-9999,-9999,0.5033,37.31,3,1000,1000.28,841.44,161.89,-999.9,400,0,4.94,0.000762,397.97,308.98,0.0954,3.37,0.09,0.0588,16.12,16.38,16.12,1.84,55.11,1.03,1.87,0.81,-33.62,46.99,2.7,177.96,241,40,1.009,0.88,397.97,400.02,10.2,9.91,600.02,100.77,9979,315.08,499.14,,46.98497242,7.407714604,6.896818009,156.6744426,7777777,0.340498383,47.27030626
TF-2-PIST-392-2018,0,TF,2,2018,PIST,392,-9999,-9999,-9999,-9999,0.5,10/17/2018,290,10:50 AM,0.0135,105.14,0.55,-9999,-9999,-9999,0.5033,37.31,4,700,700.23,589.39,114,-999.9,400,0,4.69,0.000736,398.06,308.98,0.0941,3.38,0.09,0.0581,15.97,16.37,15.97,1.82,55.18,1.03,1.87,0.79,-32.47,72.38,4.14,158.06,238,40,1.009,0.87,398.06,400,10.21,9.92,599.99,100.77,10026,317.72,499.02,,44.60719041,6.965629444,6.512025854,145.5669107,0.0680725,0.340498383,47.27030626
TF-2-PIST-392-2018,0,TF,2,2018,PIST,392,-9999,-9999,-9999,-9999,0.5,10/17/2018,290,10:51 AM,0.0135,105.14,0.55,-9999,-9999,-9999,0.5033,37.31,5,400,399.83,337.06,66.06,-999.9,400,0,4.24,0.000712,398.27,308.98,0.0936,3.38,0.09,0.0577,15.79,16.33,15.79,1.8,55.34,1.03,1.86,0.77,-31.39,99.16,5.66,139.49,235,39,1.009,0.86,398.27,400.04,10.21,9.94,599.99,100.77,10035,320.29,498.93,,40.3271828,6.059825297,5.713591626,123.3144391,0.1084269,0.340498383,47.27030626
TF-2-PIST-392-2018,0,TF,2,2018,PIST,392,-9999,-9999,-9999,-9999,0.5,10/17/2018,290,10:52 AM,0.0135,105.14,0.55,-9999,-9999,-9999,0.5033,37.31,6,200,200.05,168.64,33.05,-999.9,400,0,3.25,0.000677,398.62,308.98,0.0916,3.37,0.09,0.0565,15.61,16.26,15.61,1.78,55.65,1.03,1.85,0.75,-29.87,117.94,6.74,127.86,232,39,1.008,0.85,398.62,399.99,10.22,9.96,600,100.76,10000,323.1,498.98,,30.91116606,4.651703551,4.444938203,90.01249844,0.1697736,0.340498383,47.27030626
TF-2-PIST-392-2018,0,TF,2,2018,PIST,392,-9999,-9999,-9999,-9999,0.5,10/17/2018,290,10:52 AM,0.0135,105.14,0.55,-9999,-9999,-9999,0.5033,37.31,7,100,100.05,84.34,16.53,-999.9,400,0,2.49,0.000667,398.94,308.98,0.0906,3.38,0.09,0.0559,15.59,16.26,15.59,1.78,55.72,1.03,1.85,0.74,-29.42,122.08,6.96,116.15,229,38,1.008,0.83,398.94,400.01,10.24,9.98,600.02,100.76,10044,325.42,498.71,,23.68270877,3.175610801,3.077869641,56.68888519,0.2672627,0.340498383,47.27030626
TF-2-PIST-392-2018,0,TF,2,2018,PIST,392,-9999,-9999,-9999,-9999,0.5,10/17/2018,290,10:53 AM,0.0135,105.14,0.55,-9999,-9999,-9999,0.5033,37.31,8,50,49.78,41.96,8.22,-999.9,400,0,1.47,0.000644,399.31,308.98,0.0883,3.37,0.09,0.0545,15.53,16.22,15.53,1.77,55.95,1.04,1.85,0.74,-28.38,124.12,7.09,111.06,227,38,1.008,0.83,399.31,399.99,10.25,10,599.99,100.76,9997,327.11,498.68,,13.98135819,1.935105171,1.898369721,29.85907599,0.3404984,0.340498383,47.27030626
TF-2-PIST-392-2018,0,TF,2,2018,PIST,392,-9999,-9999,-9999,-9999,0.5,10/17/2018,290,10:54 AM,0.0135,105.14,0.55,-9999,-9999,-9999,0.5033,37.31,9,10,9.91,8.36,1.64,-999.9,400,0,-0.05,0.000622,399.91,308.98,0.0867,3.37,0.09,0.0535,15.46,16.16,15.46,1.76,56.27,1.04,1.84,0.72,-27.45,128.18,7.32,109.69,224,37,1.008,0.82,399.91,399.99,10.28,10.04,600.03,100.76,10005,329.71,498.46,,-0.475556401,0.468787326,0.466599965,-0.55785813,0.2568005,0.340498383,47.27030626
TF-2-PIST-392-2018,0,TF,2,2018,PIST,392,-9999,-9999,-9999,-9999,0.5,10/17/2018,290,10:55 AM,0.0135,105.14,0.55,-9999,-9999,-9999,0.5033,37.31,10,0,0,0,0,-999.9,400,0,-0.32,0.000617,400.04,308.98,0.0861,3.37,0.09,0.0532,15.46,16.16,15.46,1.76,56.34,1.04,1.84,0.72,-27.22,127.51,7.29,107.58,223,37,1.008,0.82,400.04,400.01,10.29,10.05,600,100.76,9978,330.73,498.32,,-3.043560966,0,0,-10,7777777,0.340498383,47.27030626
TF-2-PIST-393-2018,0,TF,2,2018,PIST,393,-9999,-9999,-9999,-9999,0.5,10/17/2018,290,11:11 AM,0.015,94.79,0.63,-9999,-9999,-9999,0.4973,33.21,1,2000,1999.99,1681.19,321.44,-999.9,400,0,7.44,0.00101,396.63,282.7,0.112,3.33,0.11,0.0688,17.59,17.16,17.59,2.02,56.37,1.11,1.96,0.91,-44.45,-77.36,-4.55,195.09,175,29,1.006,0.64,396.63,399.99,10.97,10.55,600.01,100.72,9978,380.43,495.41,,78.48929212,7.9999968,7.407404664,171.8180992,7777777,0.390336533,78.48929212
TF-2-PIST-393-2018,0,TF,2,2018,PIST,393,-9999,-9999,-9999,-9999,0.5,10/17/2018,290,11:12 AM,0.015,94.79,0.63,-9999,-9999,-9999,0.4973,33.21,2,1500,1499.89,1261.12,241.66,-999.9,400,0,7.43,0.00096,396.67,282.7,0.111,3.33,0.11,0.0681,17.32,17.18,17.32,1.98,56.26,1.11,1.97,0.88,-42.31,-25.3,-1.48,172.56,174,29,1.006,0.64,396.67,400.02,10.96,10.55,600.04,100.72,9984,382.38,495.32,,78.38379576,7.792148419,7.228864563,166.4690657,7777777,0.390336533,78.48929212
TF-2-PIST-393-2018,0,TF,2,2018,PIST,393,-9999,-9999,-9999,-9999,0.5,10/17/2018,290,11:13 AM,0.015,94.79,0.63,-9999,-9999,-9999,0.4973,33.21,3,1000,999.93,841.14,161.84,-999.9,400,0,6.87,0.00088,396.91,282.7,0.106,3.34,0.11,0.0652,17,17.16,17,1.94,56.2,1.1,1.96,0.84,-38.8,29.89,1.75,154.67,171,28,1.006,0.62,396.91,400.01,10.94,10.57,600.01,100.72,10004,385.63,495.14,,72.47599958,7.407330585,6.896485133,156.6647221,7777777,0.390336533,78.48929212
TF-2-PIST-393-2018,0,TF,2,2018,PIST,393,-9999,-9999,-9999,-9999,0.5,10/17/2018,290,11:13 AM,0.015,94.79,0.63,-9999,-9999,-9999,0.4973,33.21,4,700,700.04,589.23,113.97,-999.9,400,0,6.33,0.000837,397.14,282.7,0.103,3.33,0.11,0.0635,16.84,17.18,16.84,1.93,56.13,1.1,1.97,0.82,-36.93,61.22,3.59,141.85,168,28,1.006,0.62,397.15,400,10.94,10.59,600.03,100.71,9979,388.59,495.14,,66.77919612,6.965253332,6.51169713,145.5575308,0.1011258,0.390336533,78.48929212
TF-2-PIST-393-2018,0,TF,2,2018,PIST,393,-9999,-9999,-9999,-9999,0.5,10/17/2018,290,11:14 AM,0.015,94.79,0.63,-9999,-9999,-9999,0.4973,33.21,5,400,400.1,337.29,66.11,-999.9,400,0,5.44,0.00078,397.52,282.7,0.0987,3.34,0.11,0.0608,16.65,17.14,16.65,1.9,56.22,1.1,1.96,0.8,-34.41,88.47,5.16,125.33,166,28,1.006,0.61,397.52,399.99,10.93,10.6,600,100.72,10004,391.07,495.03,,57.39002004,6.061065117,5.714693805,123.3444426,0.1534972,0.390336533,78.48929212
TF-2-PIST-393-2018,0,TF,2,2018,PIST,393,-9999,-9999,-9999,-9999,0.5,10/17/2018,290,11:15 AM,0.015,94.79,0.63,-9999,-9999,-9999,0.4973,33.21,6,200,200.13,168.71,33.07,-999.9,400,0,4.24,0.000738,398.07,282.7,0.0953,3.34,0.11,0.0588,16.51,17.11,16.51,1.88,56.32,1.1,1.96,0.78,-32.55,108.35,6.3,115.17,164,27,1.006,0.6,398.07,400.02,10.93,10.61,600.01,100.72,10037,393.83,495.14,,44.7304568,4.652568468,4.445727932,90.03248944,0.2436966,0.390336533,78.48929212
TF-2-PIST-393-2018,0,TF,2,2018,PIST,393,-9999,-9999,-9999,-9999,0.5,10/17/2018,290,11:16 AM,0.015,94.79,0.63,-9999,-9999,-9999,0.4973,33.21,7,100,100.17,84.44,16.55,-999.9,400,0,2.86,0.000708,398.66,282.7,0.0921,3.34,0.11,0.0568,16.46,17.11,16.46,1.88,56.31,1.1,1.96,0.78,-31.2,117.65,6.85,109.84,163,27,1.006,0.59,398.66,400.01,10.93,10.63,599.97,100.72,10024,395.74,495.1,,30.17195907,3.178027605,3.080139909,56.74217943,0.3418082,0.390336533,78.48929212
